gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000262655	43155.3117316725	3.49675155575013	0.15632414178497	22.3685958919899	7.96029594470371e-111	7.15339080359161e-110
ENSG00000258314	160.997032349777	9.17006402600847	0.409955258068618	22.3684508139022	7.9862221116778e-111	7.17396636503864e-110
ENSG00000221970	8.80239860685844	-3.43262570881688	0.153462446838755	-22.3678546740727	8.09364279528512e-111	7.26770450320654e-110
ENSG00000185163	1584.51637257991	-1.42693696789225	0.0638015685248623	-22.3652333458887	8.58336218953971e-111	7.70452741797236e-110
ENSG00000268439	849.578462837083	2.09584988400177	0.0937154326931835	22.3639780959387	8.82823206076625e-111	7.92132273462994e-110
ENSG00000185090	546.994377509087	3.21481200542355	0.143760837754883	22.3622236460872	9.18220944711246e-111	8.23581581432484e-110
ENSG00000158435	2525.24129867461	1.15917915140259	0.0518379865124662	22.3615774722236	9.31612075114835e-111	8.35276119903225e-110
ENSG00000141449	252.15426948128	-3.96480819770544	0.177317582234735	-22.359927017597	9.66706974912616e-111	8.6641387051309e-110
ENSG00000233175	108.990146372075	2.87921700023233	0.128793013790333	22.3553818293244	1.07032504579067e-110	9.58918908788393e-110
ENSG00000163449	122.261245281822	3.52658539510353	0.15779502813848	22.3491540684578	1.2305293928727e-110	1.10203122140063e-109
ENSG00000163131	2914.75400301674	2.91745280378171	0.130561160573238	22.3454876700882	1.33581564066156e-110	1.19587064481002e-109
ENSG00000213965	1149.90534277458	1.78249156524175	0.0797735209866653	22.3444012899932	1.36870577117591e-110	1.22485200134824e-109
ENSG00000271551	39.9745864210223	-2.7785873845024	0.124355715057665	-22.3438656053238	1.38521988628636e-110	1.23916213401491e-109
ENSG00000134042	95.9125673755103	-2.82047271186374	0.126232968533529	-22.3433920997793	1.39998263049886e-110	1.25189534394193e-109
ENSG00000149451	2147.69834905755	-4.26874720753519	0.191085883360514	-22.3394168761358	1.53027756499246e-110	1.36789137264841e-109
ENSG00000140497	6390.74899006723	1.43036929840172	0.0640385841554379	22.3360543844918	1.64989147931701e-110	1.47425586183952e-109
ENSG00000157103	98.9723750903602	-3.28542509662418	0.14713960535321	-22.3286251770044	1.94829074384547e-110	1.74023298843896e-109
ENSG00000100385	601.153013162449	3.78312040974807	0.169442825331254	22.3268255964938	2.02833095322637e-110	1.81104255812395e-109
ENSG00000234906	108.357928263707	5.0327754508627	0.225469883316685	22.3212758033581	2.29642769954408e-110	2.04964611750864e-109
ENSG00000223865	8894.45589243402	3.30444458293289	0.148065414163283	22.3174642208397	2.50076568193549e-110	2.2311842721383e-109
ENSG00000242396	30.5018636768574	4.21743336026733	0.188986995251125	22.3159977471636	2.58413106622667e-110	2.30469452042114e-109
ENSG00000110844	1835.6981244479	-1.58904892485903	0.0712163012137457	-22.3129943254105	2.76362496057785e-110	2.46385073198505e-109
ENSG00000183665	992.878024059215	1.75945421611139	0.0788536040171914	22.3129207350852	2.7681757030628e-110	2.46697901666632e-109
ENSG00000278864	82.6566668541185	-2.79531161483258	0.125282109140915	-22.3121372556752	2.81709128538448e-110	2.50962771055753e-109
ENSG00000226648	18.6678341985864	-2.75066592792912	0.123323326927196	-22.3045063449591	3.34102755210676e-110	2.97526105326574e-109
